trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
488,False,"{'a': 0.5, 'e': 0.0866290204966285}",20,14,12.387591389571126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
489,False,"{'a': 0.5, 'e': 0.08619587539414536}",20,9,8.368186522593636,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
490,False,"{'a': 0.5, 'e': 0.08576489601717463}",20,0,22.75179264939219,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,19,0,1,0,0
491,False,"{'a': 0.5, 'e': 0.08533607153708876}",30,24,13.620582233290667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
492,False,"{'a': 0.5, 'e': 0.08490939117940331}",20,16,8.074115923376192,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
493,False,"{'a': 0.5, 'e': 0.0844848442235063}",30,16,14.176678749075974,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,13,0,1,0,0
494,False,"{'a': 0.5, 'e': 0.08406242000238877}",20,13,-28.240778346830908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1,6,0,0,0,1
495,False,"{'a': 0.5, 'e': 0.08364210790237682}",25,7,31.975285747026238,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
496,False,"{'a': 0.5, 'e': 0.08322389736286494}",30,9,34.20324744786362,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,21,0,0,0,0
497,False,"{'a': 0.5, 'e': 0.0828077778760506}",35,15,9.55157479188123,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1,18,1,0,1,0
498,False,"{'a': 0.5, 'e': 0.08239373898667036}",25,11,20.623924784291294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
499,False,"{'a': 0.5, 'e': 0.081981770291737}",25,17,13.512443284797545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
500,False,"{'a': 0.5, 'e': 0.08157186144027832}",20,16,6.990548998379215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
501,False,"{'a': 0.5, 'e': 0.08116400213307692}",25,4,23.738225803056412,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1,20,0,1,0,0
502,False,"{'a': 0.5, 'e': 0.08075818212241154}",25,1,32.52477297561492,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,24,0,0,0,0
503,False,"{'a': 0.5, 'e': 0.08035439121179949}",20,2,24.79875433547634,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
504,False,"{'a': 0.5, 'e': 0.07995261925574049}",20,11,16.369043041264348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
505,False,"{'a': 0.5, 'e': 0.07955285615946178}",25,12,13.55130363612963,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
506,False,"{'a': 0.5, 'e': 0.07915509187866447}",35,23,20.18289093575609,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
507,False,"{'a': 0.5, 'e': 0.07875931641927116}",30,18,22.7592084898549,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
508,False,"{'a': 0.5, 'e': 0.0783655198371748}",20,8,26.968355522877687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
509,False,"{'a': 0.5, 'e': 0.07797369223798892}",20,11,18.46415364443096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
510,False,"{'a': 0.5, 'e': 0.07758382377679898}",20,6,23.616264247116966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
511,False,"{'a': 0.5, 'e': 0.07719590465791498}",25,8,14.241937872167739,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1,15,1,1,0,0
512,False,"{'a': 0.5, 'e': 0.07680992513462541}",30,22,12.947082259055923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
513,False,"{'a': 0.5, 'e': 0.07642587550895227}",20,6,11.648920422761565,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,13,0,1,0,0
514,False,"{'a': 0.5, 'e': 0.07604374613140752}",20,6,28.498843467160604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
515,False,"{'a': 0.5, 'e': 0.07566352740075048}",25,15,11.722281860789485,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1,9,1,0,0,0
516,False,"{'a': 0.5, 'e': 0.07528520976374672}",20,0,30.85041622329259,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
517,False,"{'a': 0.5, 'e': 0.074908783714928}",30,16,22.33102737690919,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
518,False,"{'a': 0.5, 'e': 0.07453423979635335}",20,8,19.62009864859461,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
519,False,"{'a': 0.5, 'e': 0.07416156859737158}",25,3,22.045292153847463,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1,21,0,1,0,0
520,False,"{'a': 0.5, 'e': 0.07379076075438473}",25,0,24.709051088856825,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,24,0,1,0,0
521,False,"{'a': 0.5, 'e': 0.0734218069506128}",20,6,26.27648786150183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
522,False,"{'a': 0.5, 'e': 0.07305469791585974}",20,9,17.83003318031635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
523,False,"{'a': 0.5, 'e': 0.07268942442628044}",20,15,10.562079699926706,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
524,False,"{'a': 0.5, 'e': 0.07232597730414904}",20,0,25.979992589156822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
525,False,"{'a': 0.5, 'e': 0.07196434741762829}",25,12,10.813799000003229,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
526,False,"{'a': 0.5, 'e': 0.07160452568054015}",20,3,15.010905223093014,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,16,0,1,0,0
527,False,"{'a': 0.5, 'e': 0.07124650305213745}",25,7,16.09653192427699,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,17,0,1,0,0
528,False,"{'a': 0.5, 'e': 0.07089027053687676}",25,7,-66.1591714140278,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1,15,0,1,0,2
529,False,"{'a': 0.5, 'e': 0.07053581918419238}",30,11,18.726703733571256,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1,17,1,1,0,0
530,False,"{'a': 0.5, 'e': 0.07018314008827141}",30,16,-24.447554323370735,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1,12,0,1,0,1
531,False,"{'a': 0.5, 'e': 0.06983222438783006}",35,18,-22.322435904689044,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1,15,0,1,0,1
532,False,"{'a': 0.5, 'e': 0.0694830632658909}",20,10,19.626726480603615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
533,False,"{'a': 0.5, 'e': 0.06913564794956145}",25,17,14.760919345873159,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
534,False,"{'a': 0.5, 'e': 0.06878996970981364}",30,16,29.24410446284804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
535,False,"{'a': 0.5, 'e': 0.06844601986126457}",25,11,23.139268174919994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
536,False,"{'a': 0.5, 'e': 0.06810378976195826}",25,0,24.435393325719158,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,23,1,1,0,0
537,False,"{'a': 0.5, 'e': 0.06776327081314847}",25,0,42.6878854342969,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,25,0,0,0,0
538,False,"{'a': 0.5, 'e': 0.06742445445908272}",25,13,21.10513088180045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
539,False,"{'a': 0.5, 'e': 0.06708733218678731}",20,10,18.991359496666735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
540,False,"{'a': 0.5, 'e': 0.06675189552585337}",30,14,19.799735326724928,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1,15,1,0,0,0
541,False,"{'a': 0.5, 'e': 0.06641813604822411}",25,14,11.443922272854783,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1,10,1,0,0,0
542,False,"{'a': 0.5, 'e': 0.06608604536798299}",25,15,19.07942895009896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
543,False,"{'a': 0.5, 'e': 0.06575561514114306}",25,11,26.92518971701399,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
544,False,"{'a': 0.5, 'e': 0.06542683706543735}",20,0,27.985074829742594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
545,False,"{'a': 0.5, 'e': 0.06509970288011016}",20,9,19.822081399381094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
546,False,"{'a': 0.5, 'e': 0.06477420436570962}",25,17,17.056453652014582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
547,False,"{'a': 0.5, 'e': 0.06445033334388106}",35,13,41.84793813177805,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,22,0,0,0,0
548,False,"{'a': 0.5, 'e': 0.06412808167716166}",20,12,2.4378119908471705,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,7,0,1,0,0
549,False,"{'a': 0.5, 'e': 0.06380744126877586}",20,3,27.79137119112275,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
550,False,"{'a': 0.5, 'e': 0.06348840406243197}",25,0,13.987690446042073,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,23,1,1,0,0
551,False,"{'a': 0.5, 'e': 0.0631709620421198}",25,9,27.83967474145116,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
552,False,"{'a': 0.5, 'e': 0.06285510723190921}",35,20,23.28778650046764,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
553,False,"{'a': 0.5, 'e': 0.06254083169574966}",20,0,27.945050112297725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
554,False,"{'a': 0.5, 'e': 0.062228127537270916}",20,10,18.726959832462665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
555,False,"{'a': 0.5, 'e': 0.06191698689958456}",25,13,24.001582546088997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
556,False,"{'a': 0.5, 'e': 0.061607401965086635}",30,14,24.33970414715409,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
557,False,"{'a': 0.5, 'e': 0.061299364955261205}",25,15,21.981104923596106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
558,False,"{'a': 0.5, 'e': 0.0609928681304849}",20,11,3.4263656020965643,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,8,0,1,0,0
559,False,"{'a': 0.5, 'e': 0.06068790378983247}",20,13,11.820383192868508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
560,False,"{'a': 0.5, 'e': 0.06038446427088331}",20,14,-2.2027677092151174,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1,5,0,1,0,0
561,False,"{'a': 0.5, 'e': 0.060082541949528896}",20,0,34.18970602097928,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
562,False,"{'a': 0.5, 'e': 0.05978212923978125}",25,17,14.684025804911215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
563,False,"{'a': 0.5, 'e': 0.05948321859358234}",25,6,30.87555386435168,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,19,0,0,0,0
564,False,"{'a': 0.5, 'e': 0.05918580250061443}",25,14,20.684457973014403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
565,False,"{'a': 0.5, 'e': 0.05888987348811136}",20,7,24.800503844708306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
566,False,"{'a': 0.5, 'e': 0.0585954241206708}",20,0,8.344035472723245,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0,19,0,0,1,0
567,False,"{'a': 0.5, 'e': 0.058302447000067446}",25,4,-31.22710566993596,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 1}",1,19,0,0,1,1
568,False,"{'a': 0.5, 'e': 0.05801093476506711}",25,18,13.580614331475457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
569,False,"{'a': 0.5, 'e': 0.05772088009124177}",25,16,8.5227396386762,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1,8,1,0,0,0
570,False,"{'a': 0.5, 'e': 0.057432275690785566}",20,15,8.704237733861444,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
571,False,"{'a': 0.5, 'e': 0.05714511431233164}",35,16,31.97418415192293,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,19,0,0,0,0
572,False,"{'a': 0.5, 'e': 0.05685938874076998}",25,10,23.085882495223416,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
573,False,"{'a': 0.5, 'e': 0.05657509179706613}",30,18,23.369363810604526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
574,False,"{'a': 0.5, 'e': 0.0562922163380808}",25,3,34.623538472569834,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,22,0,0,0,0
575,False,"{'a': 0.5, 'e': 0.05601075525639039}",30,0,42.86952280950161,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0,30,0,0,0,0
576,False,"{'a': 0.5, 'e': 0.05573070148010844}",25,1,41.97351437614044,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,24,0,0,0,0
577,False,"{'a': 0.5, 'e': 0.0554520479727079}",30,8,39.464877596982966,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,22,0,0,0,0
578,False,"{'a': 0.5, 'e': 0.05517478773284436}",20,10,19.167639967141895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
579,False,"{'a': 0.5, 'e': 0.05489891379418014}",20,2,28.747414759675298,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
580,False,"{'a': 0.5, 'e': 0.054624419225209234}",30,21,17.013539447009624,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
581,False,"{'a': 0.5, 'e': 0.05435129712908319}",20,16,9.372939877683047,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
582,False,"{'a': 0.5, 'e': 0.05407954064343777}",30,16,27.41449150972421,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
583,False,"{'a': 0.5, 'e': 0.053809142940220586}",20,7,21.66829932018275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
584,False,"{'a': 0.5, 'e': 0.05354009722551948}",30,16,15.07159522617794,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,13,0,1,0,0
585,False,"{'a': 0.5, 'e': 0.05327239673939188}",30,20,13.981630507660341,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1,9,1,0,0,0
586,False,"{'a': 0.5, 'e': 0.053006034755694924}",20,8,-2.6626594946199504,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1,10,0,2,0,0
587,False,"{'a': 0.5, 'e': 0.05274100458191645}",20,8,21.907324959133714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
588,False,"{'a': 0.5, 'e': 0.05247729955900687}",20,10,12.14125608741362,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1,9,1,0,0,0
589,False,"{'a': 0.5, 'e': 0.05221491306121183}",25,17,14.251018028258144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
590,False,"{'a': 0.5, 'e': 0.05195383849590577}",20,16,7.458736779898225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
591,False,"{'a': 0.5, 'e': 0.051694069303426245}",20,8,-8.49268524176215,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1,9,1,2,0,0
592,False,"{'a': 0.5, 'e': 0.051435598956909113}",30,20,20.436646560584652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
593,False,"{'a': 0.5, 'e': 0.05117842096212456}",25,13,7.873995065392465,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
594,False,"{'a': 0.5, 'e': 0.050922528857313944}",25,1,-5.623650528621827,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 0}",1,22,0,0,2,0
595,False,"{'a': 0.5, 'e': 0.050667916213027374}",20,1,15.792175250386782,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1,18,0,1,0,0
596,False,"{'a': 0.5, 'e': 0.050414576631962235}",30,13,32.47948050943588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
597,False,"{'a': 0.5, 'e': 0.05016250374880243}",25,8,16.508866640041383,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,16,0,1,0,0
598,False,"{'a': 0.5, 'e': 0.04991169123005841}",30,12,32.48327088926534,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
1,True,"{'a': 0.0, 'e': 0.0}",20,6,22.590587239958566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
2,True,"{'a': 0.0, 'e': 0.0}",30,21,20.997092445474365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
3,True,"{'a': 0.0, 'e': 0.0}",20,9,18.795473318723555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
4,True,"{'a': 0.0, 'e': 0.0}",30,22,14.427911440576967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
5,True,"{'a': 0.0, 'e': 0.0}",20,0,33.32046110172592,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
6,True,"{'a': 0.0, 'e': 0.0}",20,9,19.159975335671493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
7,True,"{'a': 0.0, 'e': 0.0}",30,12,34.12729149056841,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
8,True,"{'a': 0.0, 'e': 0.0}",25,8,27.638599422740096,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
9,True,"{'a': 0.0, 'e': 0.0}",25,8,34.44186772709945,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
10,True,"{'a': 0.0, 'e': 0.0}",20,7,22.288939198010958,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
