trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
267,False,"{'a': 0.5, 'e': 0.06832772446471172}",25,17,13.258082115390817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
268,False,"{'a': 0.5, 'e': 0.0676444472200646}",20,10,18.342881157442534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
269,False,"{'a': 0.5, 'e': 0.06696800274786396}",20,11,19.70987142626103,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
270,False,"{'a': 0.5, 'e': 0.06629832272038531}",25,17,2.8738879863882634,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,7,0,1,0,0
271,False,"{'a': 0.5, 'e': 0.06563533949318147}",20,11,17.20333992800702,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
272,False,"{'a': 0.5, 'e': 0.06497898609824965}",20,14,11.598772994951373,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
273,False,"{'a': 0.5, 'e': 0.06432919623726716}",25,17,13.392754671716279,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
274,False,"{'a': 0.5, 'e': 0.06368590427489448}",20,12,0.13599659657276741,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,7,0,1,0,0
275,False,"{'a': 0.5, 'e': 0.06304904523214554}",25,0,29.00247815115214,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,24,0,1,0,0
276,False,"{'a': 0.5, 'e': 0.06241855477982408}",30,3,42.90088535807202,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,27,0,0,0,0
277,False,"{'a': 0.5, 'e': 0.06179436923202584}",20,11,15.499646927685776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
278,False,"{'a': 0.5, 'e': 0.06117642553970558}",25,8,27.365673994489235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
279,False,"{'a': 0.5, 'e': 0.06056466128430853}",30,0,50.01996499199094,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0,30,0,0,0,0
280,False,"{'a': 0.5, 'e': 0.05995901467146544}",20,15,10.93887823660235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
281,False,"{'a': 0.5, 'e': 0.059359424524750785}",25,11,25.526070462190674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
282,False,"{'a': 0.5, 'e': 0.05876583027950327}",25,18,13.700555220147915,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
